0121569157|00000015908941|2021-01-06 16:25:26.307.00000000
0121569165|00000015908941|2021-01-06 16:25:26.307.00000000
0121569173|00000015908941|2021-01-06 16:25:26.307.00000000
0121569181|00000015908941|2021-01-06 16:25:26.307.00000000
0121569199|00000015908940|2021-01-06 16:25:26.307.00000000
0121569205|00000015908941|2021-01-06 16:25:26.307.00000000
0121569213|00000015908941|2021-01-06 16:25:26.307.00000000
0121569221|00000015908941|2021-01-06 16:25:26.307.00000000
0121569239|00000015908941|2021-01-06 16:25:26.307.00000000
0121569247|00000015908941|2021-01-06 16:25:26.307.00000000
0121569254|00000015908941|2021-01-06 16:25:26.307.00000000
0121569262|00000015908750|2021-01-06 16:25:26.307.00000000
0121569270|00000015908941|2021-01-06 16:25:26.307.00000000
0121569288|00000015908941|2021-01-06 16:25:26.307.00000000
0121569296|00000015908940|2021-01-06 16:25:26.307.00000000
0121569302|00000015908941|2021-01-06 16:25:26.307.00000000
0121569310|00000015908941|2021-01-06 16:25:26.307.00000000
0121569328|00000015908941|2021-01-06 16:25:26.307.00000000
0121569336|00000015908941|2021-01-06 16:25:26.307.00000000
0121569344|00000015908941|2021-01-06 16:25:26.307.00000000
0121569351|00000015908940|2021-01-06 16:25:26.307.00000000
0121569369|00000015908750|2021-01-06 16:25:26.307.00000000
0121569377|00000015908941|2021-01-06 16:25:26.307.00000000
0121569385|00000015908941|2021-01-06 16:25:26.307.00000000
0121569393|00000015908941|2021-01-06 16:25:26.307.00000000
0121569408|00000015908941|2021-01-06 16:25:26.307.00000000
0121569416|00000015908941|2021-01-06 16:25:26.307.00000000
0121569424|00000015908750|2021-01-06 16:25:26.307.00000000
0121569432|00000015908941|2021-01-06 16:25:26.307.00000000
0121569440|00000015908941|2021-01-06 16:25:26.307.00000000
0121569457|00000015908941|2021-01-06 16:25:26.307.00000000
0121569473|00000015908750|2021-01-06 16:25:26.307.00000000
0121569481|00000015908750|2021-01-06 16:25:26.307.00000000
0121569499|00000015908941|2021-01-06 16:25:26.307.00000000
0121569505|00000015908941|2021-01-06 16:25:26.307.00000000
0121569513|00000015908941|2021-01-06 16:25:26.307.00000000
0121569521|00000015908941|2021-01-06 16:25:26.307.00000000
0121569539|00000015908637|2021-01-06 16:25:26.307.00000000
0121569547|00000015908941|2021-01-06 16:25:26.307.00000000
0121569554|00000015908941|2021-01-06 16:25:26.307.00000000
0121569562|00000015908941|2021-01-06 16:25:26.307.00000000
0121569570|00000015908637|2021-01-06 16:25:26.307.00000000
0121569588|00000015908941|2021-01-06 16:25:26.307.00000000
0121569596|00000015908941|2021-01-06 16:25:26.307.00000000
0121569602|00000015908941|2021-01-06 16:25:26.307.00000000
0121569610|00000015908941|2021-01-06 16:25:26.307.00000000
0121569628|00000015908941|2021-01-06 16:25:26.307.00000000
0121569636|00000015908941|2021-01-06 16:25:26.307.00000000
0121569644|00000015908941|2021-01-06 16:25:26.307.00000000
0121569651|00000015908637|2021-01-06 16:25:26.307.00000000
0121569669|00000015908637|2021-01-06 16:25:26.307.00000000
0121569677|00000015908637|2021-01-06 16:25:26.307.00000000
0121569685|00000015908637|2021-01-06 16:25:26.307.00000000
0121569693|00000015908637|2021-01-06 16:25:26.307.00000000
0121569708|00000015908941|2021-01-06 16:25:26.307.00000000
0121569716|00000015908941|2021-01-06 16:25:26.307.00000000
0121569724|00000015908941|2021-01-06 16:25:26.307.00000000
0121569732|00000015908637|2021-01-06 16:25:26.307.00000000
0121569740|00000015908941|2021-01-06 16:25:26.307.00000000
0121569757|00000015908941|2021-01-06 16:25:26.307.00000000
0121569765|00000015908941|2021-01-06 16:25:26.307.00000000
0121569773|00000015908941|2021-01-06 16:25:26.307.00000000
0121569781|00000015908941|2021-01-06 16:25:26.307.00000000
0121569799|00000015908637|2021-01-06 16:25:26.307.00000000
0121569805|00000015908955|2021-01-06 16:25:26.307.00000000
0121569813|00000015908941|2021-01-06 16:25:26.307.00000000
0121569821|00000015908637|2021-01-06 16:25:26.307.00000000
0121569839|00000015908637|2021-01-06 16:25:26.307.00000000
0121569847|00000015908936|2021-01-06 16:25:26.307.00000000
0121569854|00000015908936|2021-01-06 16:25:26.307.00000000
0121569862|00000015908936|2021-01-06 16:25:26.307.00000000
0121569870|00000015908637|2021-01-06 16:25:26.307.00000000
0121569888|00000015908941|2021-01-06 16:25:26.307.00000000
0121569896|00000015908991|2021-01-06 16:25:26.307.00000000
0121569902|00000015908993|2021-01-06 16:25:26.307.00000000
0121569910|00000008192855|2021-01-06 16:25:26.307.00000000
0121569944|00000015908637|2021-01-06 16:25:26.307.00000000
0121569951|00000012744967|2021-01-06 16:25:26.307.00000000
0121569969|00000015908637|2021-01-06 16:25:26.307.00000000
0121569977|00000015908936|2021-01-06 16:25:26.307.00000000
0121569985|00000015908936|2021-01-06 16:25:26.307.00000000
0121570005|00000015908936|2021-01-06 16:25:26.307.00000000
0121570039|00000015908936|2021-01-06 16:25:26.307.00000000
0121570185|00000015908936|2021-01-06 16:25:26.307.00000000
0121570209|00000015909045|2021-01-06 16:25:26.307.00000000
0121570217|00000015908936|2021-01-06 16:25:26.307.00000000
0121570225|00000015908936|2021-01-06 16:25:26.307.00000000
0121570233|00000015908637|2021-01-06 16:25:26.307.00000000
0121570241|00000015908637|2021-01-06 16:25:26.307.00000000
0121570258|00000008192855|2021-01-06 16:25:26.307.00000000
0121570266|00000015908637|2021-01-06 16:25:26.307.00000000
0121570274|00000015908955|2021-01-06 16:25:26.307.00000000
0121570282|00000015908993|2021-01-06 16:25:26.307.00000000
0121570290|00000015908637|2021-01-06 16:25:26.307.00000000
0121570306|00000015908993|2021-01-06 16:25:26.307.00000000
0121570314|00000015909024|2021-01-06 16:25:26.307.00000000
0121570322|00000015909027|2021-01-06 16:25:26.307.00000000
0121570330|00000015908993|2021-01-06 16:25:26.307.00000000
0121570348|00000015909024|2021-01-06 16:25:26.307.00000000
0121570355|00000015908637|2021-01-06 16:25:26.307.00000000
0121570363|00000015908936|2021-01-06 16:25:26.307.00000000
0121570371|00000015908936|2021-01-06 16:25:26.307.00000000
0121570389|00000015908936|2021-01-06 16:25:26.307.00000000
0121570397|00000012182537|2021-01-06 16:25:26.307.00000000
0121570402|00000015908936|2021-01-06 16:25:26.307.00000000
0121570410|00000015908936|2021-01-06 16:25:26.307.00000000
0121570428|00000015908936|2021-01-06 16:25:26.307.00000000
0121570436|00000015908936|2021-01-06 16:25:26.307.00000000
0121570444|00000015908936|2021-01-06 16:25:26.307.00000000
0121570451|00000015908955|2021-01-06 16:25:26.307.00000000
0121570469|00000015908955|2021-01-06 16:25:26.307.00000000
0121570485|00000015908936|2021-01-06 16:25:26.307.00000000
0121570493|00000012182537|2021-01-06 16:25:26.307.00000000
0121570509|00000015908936|2021-01-06 16:25:26.307.00000000
0121570517|00000015908955|2021-01-06 16:25:26.307.00000000
0121570525|00000015908936|2021-01-06 16:25:26.307.00000000
0121570533|00000015908955|2021-01-06 16:25:26.307.00000000
0121570541|00000012182537|2021-01-06 16:25:26.307.00000000
0121570558|00000012391418|2021-01-06 16:25:26.307.00000000
0121570566|00000015909064|2021-01-06 16:25:26.307.00000000
0121570574|00000015909024|2021-01-06 16:25:26.307.00000000
0121570582|00000015909045|2021-01-06 16:25:26.307.00000000
0121570590|00000015909066|2021-01-06 16:25:26.307.00000000
0121570606|00000006203759|2021-01-06 16:25:26.307.00000000
0121570614|00000012182537|2021-01-06 16:25:26.307.00000000
0121570622|00000015908936|2021-01-06 16:25:26.307.00000000
0121570630|00000015908936|2021-01-06 16:25:26.307.00000000
0121570648|00000015908936|2021-01-06 16:25:26.307.00000000
0121570655|00000015908955|2021-01-06 16:25:26.307.00000000
0121570671|00000015909024|2021-01-06 16:25:26.307.00000000
0121570689|00000015909071|2021-01-06 16:25:26.307.00000000
0121570697|00000015909072|2021-01-06 16:25:26.307.00000000
0121570702|00000015909073|2021-01-06 16:25:26.307.00000000
0121570710|00000015908936|2021-01-06 16:25:26.307.00000000
0121570728|00000015908936|2021-01-06 16:25:26.307.00000000
0121570736|00000015909080|2021-01-06 16:25:26.307.00000000
0121570751|00000015909073|2021-01-06 16:25:26.307.00000000
0121570769|00000015909073|2021-01-06 16:25:26.307.00000000
0121570777|00000015908936|2021-01-06 16:25:26.307.00000000
0121570785|00000000397702|2021-01-06 16:25:26.307.00000000
0121570793|00000000744790|2021-01-06 16:25:26.307.00000000
0121570809|00000015909083|2021-01-06 16:25:26.307.00000000
0121570817|00000015908955|2021-01-06 16:25:26.307.00000000
0121570825|00000015909027|2021-01-06 16:25:26.307.00000000
0121570833|00000015909073|2021-01-06 16:25:26.307.00000000
0121570841|00000015909027|2021-01-06 16:25:26.307.00000000
0121570858|00000015908936|2021-01-06 16:25:26.307.00000000
0121570866|00000014871312|2021-01-06 16:25:26.307.00000000
0121570874|00000003226166|2021-01-06 16:25:26.307.00000000
0121570882|00000012182537|2021-01-06 16:25:26.307.00000000
0121570890|00000015909045|2021-01-06 16:25:26.307.00000000
0121570906|00000008792745|2021-01-06 16:25:26.307.00000000
0121570914|00000015908637|2021-01-06 16:25:26.307.00000000
0121570930|00000015909024|2021-01-06 16:25:26.307.00000000
0121570948|00000015909073|2021-01-06 16:25:26.307.00000000
0121570955|00000015909045|2021-01-06 16:25:26.307.00000000
0121570971|00000015909098|2021-01-06 16:25:26.307.00000000
0121571092|00000015908936|2021-01-06 16:25:26.307.00000000
0121571157|00000015908637|2021-01-06 16:25:26.307.00000000
0121571165|00000015909107|2021-01-06 16:25:26.307.00000000
0121571173|00000012170487|2021-01-06 16:25:26.307.00000000
0121571181|00000012170487|2021-01-06 16:25:26.307.00000000
0121571199|00000014209660|2021-01-06 16:25:26.307.00000000
0121571239|00000015909107|2021-01-06 16:25:26.307.00000000
0121571247|00000015908936|2021-01-06 16:25:26.307.00000000
0121571254|00000015908785|2021-01-06 16:25:26.307.00000000
0121571270|00000015909107|2021-01-06 16:25:26.307.00000000
0121571296|00000015909107|2021-01-06 16:25:26.307.00000000
0121571302|00000015909107|2021-01-06 16:25:26.307.00000000
0121571336|00000015909107|2021-01-06 16:25:26.307.00000000
0121571377|00000015909107|2021-01-06 16:25:26.307.00000000
0121571440|00000015909107|2021-01-06 16:25:26.307.00000000
0121571457|00000015909107|2021-01-06 16:25:26.307.00000000
0121571628|00000015909207|2021-01-06 16:25:26.307.00000000
0121571669|00000015909107|2021-01-06 16:25:26.307.00000000
0121571685|00000015909107|2021-01-06 16:25:26.307.00000000
0121571765|00000015909107|2021-01-06 16:25:26.307.00000000
0121571773|00000015908637|2021-01-06 16:25:26.307.00000000
0121571781|00000015908637|2021-01-06 16:25:26.307.00000000
0121571813|00000015908637|2021-01-06 16:25:26.307.00000000
0121571821|00000015908637|2021-01-06 16:25:26.307.00000000
0121571839|00000015908637|2021-01-06 16:25:26.307.00000000
0121571862|00000015908637|2021-01-06 16:25:26.307.00000000
0121571870|00000015908637|2021-01-06 16:25:26.307.00000000
0121571902|00000015909107|2021-01-06 16:25:26.307.00000000
0121571910|00000015909107|2021-01-06 16:25:26.307.00000000
0121571928|00000015909107|2021-01-06 16:25:26.307.00000000
0121571936|00000015909107|2021-01-06 16:25:26.307.00000000
0121571969|00000015908637|2021-01-06 16:25:26.307.00000000
0121571977|00000015908637|2021-01-06 16:25:26.307.00000000
0121571985|00000015908637|2021-01-06 16:25:26.307.00000000
0121572015|00000015908637|2021-01-06 16:25:26.307.00000000
0121572120|00000015908637|2021-01-06 16:25:26.307.00000000
0121572187|00000015908637|2021-01-06 16:25:26.307.00000000
0121572195|00000015908637|2021-01-06 16:25:26.307.00000000
0121572201|00000015908637|2021-01-06 16:25:26.307.00000000
0121572268|00000015908637|2021-01-06 16:25:26.307.00000000
0121572276|00000015908637|2021-01-06 16:25:26.307.00000000
0121572284|00000012182537|2021-01-06 16:25:26.307.00000000
0121572292|00000015909992|2021-01-06 16:25:26.307.00000000
0121572332|00000015909991|2021-01-06 16:25:26.307.00000000
0121572340|00000015908637|2021-01-06 16:25:26.307.00000000
0121572357|00000015909992|2021-01-06 16:25:26.307.00000000
0121572365|00000015909107|2021-01-06 16:25:26.307.00000000
0121572373|00000015909107|2021-01-06 16:25:26.307.00000000
0121572381|00000015908637|2021-01-06 16:25:26.307.00000000
0121572404|00000015908637|2021-01-06 16:25:26.307.00000000
0121572420|00000015909992|2021-01-06 16:25:26.307.00000000
0121572438|00000015909992|2021-01-06 16:25:26.307.00000000
0121572453|00000015908637|2021-01-06 16:25:26.307.00000000
0121572461|00000015910335|2021-01-06 16:25:26.307.00000000
0121572479|00000015908637|2021-01-06 16:25:26.307.00000000
0121572487|00000015910335|2021-01-06 16:25:26.307.00000000
0121572495|00000015910335|2021-01-06 16:25:26.307.00000000
0121572501|00000015909107|2021-01-06 16:25:26.307.00000000
0121572519|00000015909107|2021-01-06 16:25:26.307.00000000
0121572527|00000015910335|2021-01-06 16:25:26.307.00000000
0121572535|00000015909107|2021-01-06 16:25:26.307.00000000
0121572543|00000015909107|2021-01-06 16:25:26.307.00000000
0121572550|00000015909107|2021-01-06 16:25:26.307.00000000
0121572568|00000015908555|2021-01-06 16:25:26.307.00000000
0121572576|00000015910537|2021-01-06 16:25:26.307.00000000
0121572584|00000015910537|2021-01-06 16:25:26.307.00000000
0121572592|00000015910335|2021-01-06 16:25:26.307.00000000
0121572608|00000015910335|2021-01-06 16:25:26.307.00000000
0121572616|00000015910335|2021-01-06 16:25:26.307.00000000
0121572624|00000015910335|2021-01-06 16:25:26.307.00000000
0121572632|00000015910335|2021-01-06 16:25:26.307.00000000
0121572640|00000015910335|2021-01-06 16:25:26.307.00000000
0121572657|00000015910335|2021-01-06 16:25:26.307.00000000
0121572665|00000015910335|2021-01-06 16:25:26.307.00000000
0121572673|00000015910335|2021-01-06 16:25:26.307.00000000
0121572699|00000015910335|2021-01-06 16:25:26.307.00000000
0121572704|00000015910335|2021-01-06 16:25:26.307.00000000
0121572712|00000015910335|2021-01-06 16:25:26.307.00000000
0121572720|00000015910335|2021-01-06 16:25:26.307.00000000
0121572738|00000015910335|2021-01-06 16:25:26.307.00000000
0121572746|00000015910335|2021-01-06 16:25:26.307.00000000
0121572753|00000015910335|2021-01-06 16:25:26.307.00000000
0121572761|00000015910335|2021-01-06 16:25:26.307.00000000
0121572779|00000015910335|2021-01-06 16:25:26.307.00000000
0121572787|00000015910335|2021-01-06 16:25:26.307.00000000
0121572795|00000015910335|2021-01-06 16:25:26.307.00000000
0121572801|00000015910335|2021-01-06 16:25:26.307.00000000
0121572819|00000015910335|2021-01-06 16:25:26.307.00000000
0121572827|00000015910335|2021-01-06 16:25:26.307.00000000
0121572835|00000015910335|2021-01-06 16:25:26.307.00000000
0121572843|00000015910335|2021-01-06 16:25:26.307.00000000
0121572850|00000015910335|2021-01-06 16:25:26.307.00000000
0121572868|00000015910335|2021-01-06 16:25:26.307.00000000
0121572876|00000015910335|2021-01-06 16:25:26.307.00000000
0121572884|00000015910335|2021-01-06 16:25:26.307.00000000
0121572892|00000015910335|2021-01-06 16:25:26.307.00000000
0121572908|00000015910335|2021-01-06 16:25:26.307.00000000
0121572916|00000015910335|2021-01-06 16:25:26.307.00000000
0121572924|00000015910335|2021-01-06 16:25:26.307.00000000
0121572932|00000015910335|2021-01-06 16:25:26.307.00000000
0121572940|00000015910335|2021-01-06 16:25:26.307.00000000
0121572957|00000015910335|2021-01-06 16:25:26.307.00000000
0121572965|00000015910335|2021-01-06 16:25:26.307.00000000
0121572973|00000015910335|2021-01-06 16:25:26.307.00000000
0121572981|00000015910335|2021-01-06 16:25:26.307.00000000
0121572999|00000015910335|2021-01-06 16:25:26.307.00000000
0121573002|00000015910335|2021-01-06 16:25:26.307.00000000
0121573010|00000015910335|2021-01-06 16:25:26.307.00000000
0121573028|00000015910335|2021-01-06 16:25:26.307.00000000
0121573036|00000015910335|2021-01-06 16:25:26.307.00000000
0121573044|00000015910335|2021-01-06 16:25:26.307.00000000
0121573051|00000015910335|2021-01-06 16:25:26.307.00000000
0121573069|00000015910335|2021-01-06 16:25:26.307.00000000
0121573077|00000015910335|2021-01-06 16:25:26.307.00000000
0121573085|00000015910335|2021-01-06 16:25:26.307.00000000
0121573093|00000015910335|2021-01-06 16:25:26.307.00000000
0121573109|00000015910335|2021-01-06 16:25:26.307.00000000
0121573117|00000015910335|2021-01-06 16:25:26.307.00000000
0121573125|00000015910335|2021-01-06 16:25:26.307.00000000
0121573133|00000015910335|2021-01-06 16:25:26.307.00000000
0121573141|00000015910335|2021-01-06 16:25:26.307.00000000
0121573166|00000015910335|2021-01-06 16:25:26.307.00000000
0121573174|00000015910335|2021-01-06 16:25:26.307.00000000
0121573182|00000015910335|2021-01-06 16:25:26.307.00000000
0121573190|00000015910335|2021-01-06 16:25:26.307.00000000
0121573206|00000015910335|2021-01-06 16:25:26.307.00000000
0121573214|00000015910335|2021-01-06 16:25:26.307.00000000
0121573222|00000015910335|2021-01-06 16:25:26.307.00000000
0121573230|00000015910335|2021-01-06 16:25:26.307.00000000
0121573248|00000015910335|2021-01-06 16:25:26.307.00000000
0121573255|00000015910335|2021-01-06 16:25:26.307.00000000
0121573263|00000015910335|2021-01-06 16:25:26.307.00000000
0121573271|00000015910335|2021-01-06 16:25:26.307.00000000
0121573289|00000015910335|2021-01-06 16:25:26.307.00000000
0121573297|00000015910335|2021-01-06 16:25:26.307.00000000
0121573303|00000015910335|2021-01-06 16:25:26.307.00000000
0121573311|00000015910335|2021-01-06 16:25:26.307.00000000
0121573329|00000015910798|2021-01-06 16:25:26.307.00000000
0121573337|00000015910798|2021-01-06 16:25:26.307.00000000
0121573345|00000015910861|2021-01-06 16:25:26.307.00000000
0121573352|00000015910861|2021-01-06 16:25:26.307.00000000
0121573360|00000015910861|2021-01-06 16:25:26.307.00000000
0121573378|00000015910861|2021-01-06 16:25:26.307.00000000
0121573386|00000015910861|2021-01-06 16:25:26.307.00000000
0121573394|00000015910861|2021-01-06 16:25:26.307.00000000
0121573409|00000015910861|2021-01-06 16:25:26.307.00000000
0121573417|00000015910861|2021-01-06 16:25:26.307.00000000
0121573425|00000015910861|2021-01-06 16:25:26.307.00000000
0121573433|00000015910861|2021-01-06 16:25:26.307.00000000
0121573441|00000015911010|2021-01-06 16:25:26.307.00000000
0121573458|00000015910861|2021-01-06 16:25:26.307.00000000
0121573466|00000015911042|2021-01-06 16:25:26.307.00000000
0121573474|00000015910861|2021-01-06 16:25:26.307.00000000
0121573482|00000015911042|2021-01-06 16:25:26.307.00000000
0121573490|00000015911042|2021-01-06 16:25:26.307.00000000
0121573506|00000015911042|2021-01-06 16:25:26.307.00000000
0121573514|00000015911042|2021-01-06 16:25:26.307.00000000
0121573522|00000015911042|2021-01-06 16:25:26.307.00000000
0121573548|00000015911042|2021-01-06 16:25:26.307.00000000
0121573597|00000015911042|2021-01-06 16:25:26.307.00000000
0121573603|00000015911230|2021-01-06 16:25:26.307.00000000
0121573611|00000015911230|2021-01-06 16:25:26.307.00000000
0121573629|00000015911230|2021-01-06 16:25:26.307.00000000
0121573637|00000015911230|2021-01-06 16:25:26.307.00000000
0121573645|00000015911230|2021-01-06 16:25:26.307.00000000
0121573652|00000015911230|2021-01-06 16:25:26.307.00000000
0121573660|00000015911335|2021-01-06 16:25:26.307.00000000
0121573678|00000015911335|2021-01-06 16:25:26.307.00000000
0121573686|00000015911341|2021-01-06 16:25:26.307.00000000
0121573694|00000015911341|2021-01-06 16:25:26.307.00000000
0121573709|00000015911335|2021-01-06 16:25:26.307.00000000
0121573717|00000015911335|2021-01-06 16:25:26.307.00000000
0121573725|00000015911335|2021-01-06 16:25:26.307.00000000
0121573733|00000015911356|2021-01-06 16:25:26.307.00000000
0121573741|00000015911360|2021-01-06 16:25:26.307.00000000
0121573758|00000015911366|2021-01-06 16:25:26.307.00000000
0121573766|00000015911335|2021-01-06 16:25:26.307.00000000
0121573774|00000015911379|2021-01-06 16:25:26.307.00000000
0121573782|00000015911379|2021-01-06 16:25:26.307.00000000
0121573790|00000015911356|2021-01-06 16:25:26.307.00000000
0121573806|00000015911356|2021-01-06 16:25:26.307.00000000
0121573814|00000015911534|2021-01-06 16:25:26.307.00000000
0121573822|00000015911534|2021-01-06 16:25:26.307.00000000
0121573830|00000015906485|2021-01-06 16:25:26.307.00000000
0121573848|00000015911534|2021-01-06 16:25:26.307.00000000
0121573863|00000015911534|2021-01-06 16:25:26.307.00000000
0121573871|00000015911534|2021-01-06 16:25:26.307.00000000
0121573889|00000015911534|2021-01-06 16:25:26.307.00000000
0121573897|00000015911534|2021-01-06 16:25:26.307.00000000
0121573903|00000015911534|2021-01-06 16:25:26.307.00000000
0121573911|00000015911534|2021-01-06 16:25:26.307.00000000
0121573929|00000015911534|2021-01-06 16:25:26.307.00000000
0121573937|00000015911534|2021-01-06 16:25:26.307.00000000
0121573945|00000015911534|2021-01-06 16:25:26.307.00000000
0121573960|00000015911534|2021-01-06 16:25:26.307.00000000
0121573978|00000015911534|2021-01-06 16:25:26.307.00000000
0121573986|00000015911574|2021-01-06 16:25:26.307.00000000
0121573994|00000015911574|2021-01-06 16:25:26.307.00000000
0121574008|00000015911574|2021-01-06 16:25:26.307.00000000
0121574016|00000015911574|2021-01-06 16:25:26.307.00000000
0121574024|00000015911574|2021-01-06 16:25:26.307.00000000
0121574040|00000015911675|2021-01-06 16:25:26.307.00000000
0151362342|00000015911689|2021-01-06 16:25:26.307.00000000
0151362359|00000015911574|2021-01-06 16:25:26.307.00000000
0151362367|00000015911689|2021-01-06 16:25:26.307.00000000
0151362375|00000015911574|2021-01-06 16:25:26.307.00000000
0151362383|00000015911574|2021-01-06 16:25:26.307.00000000
0151362391|00000015911689|2021-01-06 16:25:26.307.00000000
0151362406|00000015911574|2021-01-06 16:25:26.307.00000000
0151362414|00000015911689|2021-01-06 16:25:26.307.00000000
0151362422|00000015911689|2021-01-06 16:25:26.307.00000000
0151362430|00000015911689|2021-01-06 16:25:26.307.00000000
0151362448|00000015911689|2021-01-06 16:25:26.307.00000000
0151362455|00000015911689|2021-01-06 16:25:26.307.00000000
0170019293|00000000180474|2021-01-06 16:25:26.307.00000000
0171661074|00000001135928|2021-01-06 16:25:26.307.00000000
0171661422|00000015882063|2021-01-06 16:25:26.307.00000000
0171661455|00000011220122|2021-01-06 16:25:26.307.00000000
0171666940|00000000214531|2021-01-06 16:25:26.307.00000000
0171671540|00000015908428|2021-01-06 16:25:26.307.00000000
0171678003|00000015908955|2021-01-06 16:25:26.307.00000000
0171678100|00000015908955|2021-01-06 16:25:26.307.00000000
0171678118|00000015908941|2021-01-06 16:25:26.307.00000000
0171678126|00000015908941|2021-01-06 16:25:26.307.00000000
0171678134|00000012094768|2021-01-06 16:25:26.307.00000000
0171678142|00000015908958|2021-01-06 16:25:26.307.00000000
0171678159|00000012094768|2021-01-06 16:25:26.307.00000000
0171678167|00000015908960|2021-01-06 16:25:26.307.00000000
0171678175|00000015908960|2021-01-06 16:25:26.307.00000000
0171678183|00000015908961|2021-01-06 16:25:26.307.00000000
0171678191|00000015908961|2021-01-06 16:25:26.307.00000000
0171678215|00000015908955|2021-01-06 16:25:26.307.00000000
0171678223|00000015908955|2021-01-06 16:25:26.307.00000000
0171678231|00000015908955|2021-01-06 16:25:26.307.00000000
0171678256|00000012094768|2021-01-06 16:25:26.307.00000000
0171678264|00000015908955|2021-01-06 16:25:26.307.00000000
0171678272|00000015908966|2021-01-06 16:25:26.307.00000000
0171678280|00000015908955|2021-01-06 16:25:26.307.00000000
0171678298|00000015908966|2021-01-06 16:25:26.307.00000000
0171678304|00000015908973|2021-01-06 16:25:26.307.00000000
0171678338|00000015908955|2021-01-06 16:25:26.307.00000000
0171678346|00000015909015|2021-01-06 16:25:26.307.00000000
0171678353|00000015908941|2021-01-06 16:25:26.307.00000000
0171678387|00000015908955|2021-01-06 16:25:26.307.00000000
0171678400|00000015908936|2021-01-06 16:25:26.307.00000000
0171678418|00000015908955|2021-01-06 16:25:26.307.00000000
0171678426|00000015909015|2021-01-06 16:25:26.307.00000000
0171678434|00000015908955|2021-01-06 16:25:26.307.00000000
0171678442|00000015908955|2021-01-06 16:25:26.307.00000000
0171678459|00000015909015|2021-01-06 16:25:26.307.00000000
0171678483|00000015908955|2021-01-06 16:25:26.307.00000000
0171678491|00000015908955|2021-01-06 16:25:26.307.00000000
0171678507|00000015909069|2021-01-06 16:25:26.307.00000000
0171678515|00000015908941|2021-01-06 16:25:26.307.00000000
0171678687|00000015909107|2021-01-06 16:25:26.307.00000000
0171678695|00000015909107|2021-01-06 16:25:26.307.00000000
0171678700|00000015908850|2021-01-06 16:25:26.307.00000000
0171678734|00000015909107|2021-01-06 16:25:26.307.00000000
0171678742|00000015909107|2021-01-06 16:25:26.307.00000000
0171678759|00000015909107|2021-01-06 16:25:26.307.00000000
0171678767|00000015909107|2021-01-06 16:25:26.307.00000000
0171678775|00000015908785|2021-01-06 16:25:26.307.00000000
0171678791|00000015909107|2021-01-06 16:25:26.307.00000000
0171678807|00000015909107|2021-01-06 16:25:26.307.00000000
0171678815|00000015909107|2021-01-06 16:25:26.307.00000000
0171678849|00000015909447|2021-01-06 16:25:26.307.00000000
0171678856|00000015909452|2021-01-06 16:25:26.307.00000000
0171678898|00000015909107|2021-01-06 16:25:26.307.00000000
0171678987|00000015908637|2021-01-06 16:25:26.307.00000000
0171679009|00000015908637|2021-01-06 16:25:26.307.00000000
0171679017|00000015908637|2021-01-06 16:25:26.307.00000000
0171679025|00000015908637|2021-01-06 16:25:26.307.00000000
0171679033|00000015908637|2021-01-06 16:25:26.307.00000000
0171679058|00000015908637|2021-01-06 16:25:26.307.00000000
0171679066|00000015908637|2021-01-06 16:25:26.307.00000000
0171679074|00000015908637|2021-01-06 16:25:26.307.00000000
0171679082|00000015908637|2021-01-06 16:25:26.307.00000000
0171679090|00000015908637|2021-01-06 16:25:26.307.00000000
0171679106|00000015908637|2021-01-06 16:25:26.307.00000000
0171679114|00000015908637|2021-01-06 16:25:26.307.00000000
0171679122|00000015908637|2021-01-06 16:25:26.307.00000000
0171679130|00000015908637|2021-01-06 16:25:26.307.00000000
0171679148|00000015908637|2021-01-06 16:25:26.307.00000000
0171679155|00000015908637|2021-01-06 16:25:26.307.00000000
0171679163|00000015908637|2021-01-06 16:25:26.307.00000000
0171679189|00000015908637|2021-01-06 16:25:26.307.00000000
0171679197|00000015908637|2021-01-06 16:25:26.307.00000000
0171679203|00000015908637|2021-01-06 16:25:26.307.00000000
0171679211|00000015908637|2021-01-06 16:25:26.307.00000000
0171679229|00000015908637|2021-01-06 16:25:26.307.00000000
0171679237|00000015908637|2021-01-06 16:25:26.307.00000000
0171679252|00000015908637|2021-01-06 16:25:26.307.00000000
0171679260|00000015908637|2021-01-06 16:25:26.307.00000000
0171679278|00000015908637|2021-01-06 16:25:26.307.00000000
0171679286|00000015908637|2021-01-06 16:25:26.307.00000000
0171679300|00000015909107|2021-01-06 16:25:26.307.00000000
0171679334|00000015909107|2021-01-06 16:25:26.307.00000000
0171679359|00000015909107|2021-01-06 16:25:26.307.00000000
0171679367|00000015909107|2021-01-06 16:25:26.307.00000000
0171679375|00000015909107|2021-01-06 16:25:26.307.00000000
0171679383|00000015909107|2021-01-06 16:25:26.307.00000000
0171679391|00000015909107|2021-01-06 16:25:26.307.00000000
0171679406|00000015909107|2021-01-06 16:25:26.307.00000000
0171679414|00000015909107|2021-01-06 16:25:26.307.00000000
0171679422|00000015909107|2021-01-06 16:25:26.307.00000000
0171679448|00000015909107|2021-01-06 16:25:26.307.00000000
0171679463|00000015909107|2021-01-06 16:25:26.307.00000000
0171679471|00000015909107|2021-01-06 16:25:26.307.00000000
0171679497|00000015909107|2021-01-06 16:25:26.307.00000000
